ts_code,ann_date,end_date,type,p_change_min,p_change_max,net_profit_min,net_profit_max
688767.SH,20210727,20210630,预增,49.56,68.05,45300.0,50900.0
688197.SH,20210727,20210630,续亏,,,-7500.0,-6500.0
605588.SH,20210728,20210630,略增,26.96,34.74,4900.0,5200.0
605069.SH,20210728,20210930,略增,33.71,33.71,9039.0,9039.0
688005.SH,20210728,20210630,预增,452.67,526.36,30000.0,34000.0
300181.SZ,20210728,20210930,预增,106.13,118.95,12856.0,13656.0
300797.SZ,20210728,20210630,预增,50.69,87.22,3300.0,4100.0
600678.SH,20210728,20210630,预增,60.0,92.0,4300.0,5200.0
300947.SZ,20210728,20210630,略增,6.53,10.75,5050.0,5250.0
603982.SH,20210728,20210630,预增,256.0,276.0,7623.0,8050.0
600418.SH,20210728,20210630,扭亏,425.5643,425.5643,48000.0,48000.0
603619.SH,20210728,20210630,扭亏,114.0492,118.0632,1750.0,2250.0
688235.SH,20210728,20210630,续亏,,,-280000.0,-210000.0
601702.SH,20210729,20210630,预增,154.0,200.0,22000.0,26000.0
688607.SH,20210729,20210630,预增,107.17,142.54,4100.0,4800.0
300313.SZ,20210729,20210630,续亏,-54.9445,-14.4105,-1185.0,-875.0
300365.SZ,20210729,20210630,略增,10.0,30.0,3779.0,4466.0
300132.SZ,20210729,20210630,略减,-24.79,-18.15,17000.0,18500.0
603297.SH,20210729,20210630,预增,157.0,157.0,16300.0,16300.0
601069.SH,20210729,20210630,首亏,-967.1952,-796.5994,-6100.0,-4900.0
603609.SH,20210729,20210630,预减,-60.0,-55.0,24200.0,27300.0
605289.SH,20210729,20210630,略增,40.0,50.0,4380.0,4690.0
300703.SZ,20210729,20210630,预减,-90.53,-86.47,210.0,300.0
001213.SZ,20210729,20210630,预增,54.36,66.61,25724.0,27766.0
301046.SZ,20210729,20210630,预增,36.72,72.19,5969.0,7518.0
603880.SH,20210730,20210630,预减,-87.38,-87.38,1050.0,1050.0
601038.SH,20210730,20210630,预增,30.65,69.97,42200.0,54900.0
600706.SH,20210730,20210630,续亏,85.0,85.0,-1700.0,-1700.0
603355.SH,20210730,20210630,略增,30.0,30.0,32800.0,32800.0
300844.SZ,20210730,20210930,略增,0.16,9.93,6560.0,7200.0
301048.SZ,20210730,20210630,略增,19.19,39.39,11800.0,13800.0
301047.SZ,20210730,20210630,略增,25.5,49.4,42000.0,50000.0
601728.SH,20210730,20210630,略增,26.0,28.0,1757600.0,1785500.0
605580.SH,20210730,20210630,略增,24.45,33.03,5800.0,6200.0
300525.SZ,20210730,20210630,续亏,-34.0979,-18.0061,-5000.0,-4400.0
300565.SZ,20210730,20210630,续亏,-584.12,-521.93,-3300.0,-3000.0
300318.SZ,20210730,20210630,续亏,-3.4411,21.6355,-1650.0,-1250.0
300259.SZ,20210730,20210630,预增,40.0,70.0,14524.0,17637.0
605338.SH,20210730,20210630,预增,258.96,294.85,20000.0,22000.0
600830.SH,20210730,20210630,扭亏,199.4431,221.3206,1500.0,1830.0
688177.SH,20210730,20210630,扭亏,100.9435,101.3537,230.0,330.0
688225.SH,20210730,20210630,预减,-98.87,-94.37,100.0,500.0
603536.SH,20210731,20210630,续亏,-1083.93,-960.24,-6700.0,-6000.0
603042.SH,20210731,20210630,扭亏,123.9222,123.9222,350.0,350.0
603301.SH,20210731,20210630,预减,-62.77,-59.74,36800.0,39800.0
688159.SH,20210731,20210630,续亏,35.47,35.47,-1710.0,-1710.0
600620.SH,20210731,20210630,预增,64.0,73.0,17000.0,18000.0
601068.SH,20210731,20210630,扭亏,101.3971,102.0956,200.0,300.0
601088.SH,20210731,20210630,略增,26.0,26.0,2600000.0,2600000.0
600375.SH,20210731,20210630,续亏,-523.2931,-419.4109,-60000.0,-50000.0
603586.SH,20210731,20210630,首亏,-145.39,-145.39,-3992.0,-3992.0
688070.SH,20210731,20210630,首亏,-314.5,-314.5,-2184.0,-2184.0
002262.SZ,20210731,20210930,略增,10.0,30.0,62856.0,74285.0
300674.SZ,20210802,20210630,略增,1.21,4.3,13100.0,13500.0
300571.SZ,20210802,20210630,预增,46.1,50.52,16500.0,17000.0
300511.SZ,20210802,20210630,首亏,-157.8904,-145.0259,-9000.0,-7000.0
688766.SH,20210802,20211231,预增,117.34,194.05,18700.0,25300.0
600373.SH,20210803,20210630,略增,32.0,40.0,114000.0,120000.0
601868.SH,20210803,20210630,预增,140.0,180.0,,
688553.SH,20210803,20210930,略增,35.85,47.17,36000.0,39000.0
300863.SZ,20210803,20210630,略增,37.3,46.45,3000.0,3200.0
300642.SZ,20210803,20210630,扭亏,912.8198,1052.1604,7000.0,8200.0
300761.SZ,20210803,20210630,续亏,-2.3509,4.8316,-28500.0,-26500.0
688707.SH,20210803,20210930,扭亏,274.5441,305.3109,23108.0,27182.0
688259.SH,20210804,20210930,预增,73.17,90.49,5000.0,5500.0
688163.SH,20210804,20210930,预增,,,,
688327.SH,20210804,20210930,续亏,19.64,30.8,-36000.0,-31000.0
301050.SZ,20210806,20210930,预增,109.17,136.16,15500.0,17500.0
688786.SH,20210806,20210930,预增,88.16,88.16,6515.0,6515.0
688265.SH,20210806,20210930,预增,51.15,84.74,3600.0,4400.0
688786.SH,20210806,20211231,预增,65.91,65.91,8741.0,8741.0
301049.SZ,20210806,20211231,略增,10.64,27.63,15665.0,18070.0
301049.SZ,20210806,20210930,续盈,-6.16,5.38,9427.0,10586.0
600689.SH,20210807,20210630,扭亏,268.5025,268.5025,680.0,680.0
301051.SZ,20210809,20210930,略增,3.02,10.0,15921.0,17001.0
301052.SZ,20210809,20210930,预增,114.44,114.44,4324.0,4324.0
688210.SH,20210809,20210630,略减,-14.29,-2.71,1850.0,2100.0
603127.SH,20210810,20210630,预增,65.4,75.4,14922.0,15825.0
605598.SH,20210810,20210930,略增,8.96,24.9,6087.0,6978.0
688711.SH,20210810,20210930,预增,133.17,156.48,4367.0,4804.0
300814.SZ,20210811,20210930,略减,-19.69,-11.79,6100.0,6700.0
688776.SH,20210812,20211231,预增,,,,
688091.SH,20210812,20210930,续亏,-70.274,-49.8411,-2500.0,-2200.0
600984.SH,20210812,20210630,预增,58.22,58.22,25545.0,25545.0
603393.SH,20210813,20210630,预增,335.0,358.0,76000.0,80000.0
301053.SZ,20210813,20210930,预增,73.36,89.87,6300.0,6900.0
300657.SZ,20210813,20210630,首亏,-3378.4931,-1950.7622,-6200.0,-3500.0
688767.SH,20210813,20210930,预增,101.27,145.45,71750.0,87500.0
688032.SH,20210813,20210930,预增,68.0,106.0,11000.0,13500.0
600228.SH,20210814,20210630,扭亏,2591.3772,2952.3825,3797.0,4347.0
601619.SH,20210814,20210630,预增,113.13,113.13,25240.0,25240.0
300758.SZ,20210814,20210630,略增,20.0,25.0,11000.0,11500.0
688300.SH,20210816,20210630,预增,84.71,89.39,7900.0,8100.0
301055.SZ,20210816,20210930,略增,19.4,31.0,6200.0,6800.0
300677.SZ,20210816,20210630,预增,191.47,212.29,560000.0,600000.0
688385.SH,20210817,20210630,预增,220.6,220.6,19400.0,19400.0
000833.SZ,20210817,20210630,扭亏,295.2085,307.0393,6600.0,7000.0
301056.SZ,20210817,20210930,略增,18.27,26.46,5050.0,5400.0
688082.SH,20210817,20210930,略增,25.6,48.4,15384.0,18176.0
601825.SH,20210818,20211231,不确定,,,,
001215.SZ,20210818,20210930,略增,12.31,14.36,5479.0,5579.0
605599.SH,20210818,20210930,略增,1.27,11.93,25976.0,28710.0
601727.SH,20210818,20210630,首亏,-427.8469,-414.7067,-499000.0,-479000.0
688187.SH,20210818,20210930,略减,-25.0,-15.87,115000.0,129000.0
688121.SH,20210818,20211231,略增,14.6,48.58,27978.0,36274.0
002183.SZ,20210818,20210930,预增,370.0,420.0,38213.0,42279.0
002092.SZ,20210818,20210930,扭亏,644.33,689.13,243000.0,263000.0
688230.SH,20210818,20210630,预增,126.41,164.14,6000.0,7000.0
688212.SH,20210818,20210930,扭亏,132.3465,175.4752,900.0,2100.0
000806.SZ,20210819,20210630,续亏,-4000.2091,-3385.1777,-20000.0,-17000.0
301057.SZ,20210819,20210930,略增,35.27,42.93,5300.0,5600.0
300296.SZ,20210820,20210930,预增,55.3,80.66,49000.0,57000.0
001212.SZ,20210820,20210930,略增,,,,
301058.SZ,20210820,20210930,预增,79.0,92.0,7000.0,7500.0
688197.SH,20210820,20210930,续亏,64.2983,70.9715,-10700.0,-8700.0
002191.SZ,20210821,20210930,略增,10.0,30.0,72818.0,86058.0
688103.SH,20210823,20210930,预减,-60.47,-56.08,4500.0,5000.0
300198.SZ,20210823,20210630,预减,-97.31,-96.24,50.0,70.0
688190.SH,20210823,20210930,略增,6.44,19.42,8200.0,9200.0
301203.SZ,20210823,20210930,略减,-33.7,-29.06,9400.0,10000.0
688729.SH,20210823,20210930,扭亏,602.0332,738.9514,11000.0,14000.0
688737.SH,20210824,20210930,预减,-75.33,-70.4,4500.0,5400.0
002709.SZ,20210824,20210930,预增,170.08,208.66,140000.0,160000.0
688622.SH,20210824,20210930,略增,13.01,29.62,3400.0,3900.0
301059.SZ,20210824,20210930,略减,-4.09,-4.09,3872.0,3872.0
301060.SZ,20210824,20210930,预增,29.25,50.8,12000.0,14000.0
688257.SH,20210824,20210930,略增,28.0,41.07,9800.0,10800.0
600287.SH,20210825,20210630,首亏,-217.1748,-217.1748,-5400.0,-5400.0
002171.SZ,20210825,20210930,预增,80.67,105.9,35811.0,40811.0
605033.SH,20210825,20210930,略增,13.15,13.15,6044.0,6044.0
600955.SH,20210825,20210930,预增,321.05,390.35,151900.0,176900.0
301061.SZ,20210826,20211231,略增,4.57,41.05,21500.0,29000.0
301062.SZ,20210826,20210930,预增,53.73,62.04,11470.0,12090.0
002496.SZ,20210826,20210930,预增,237.13,291.07,50000.0,58000.0
002027.SZ,20210826,20210930,预增,98.89,105.7,438023.0,453023.0
002422.SZ,20210826,20210930,预增,49.56,69.5,75000.0,85000.0
688210.SH,20210826,20210930,略减,-25.43,-10.52,4000.0,4800.0
600741.SH,20210826,20210930,略增,,,,
688282.SH,20210826,20210930,续盈,-13.43,3.88,5000.0,6000.0
300854.SZ,20210827,20210930,预增,86.41,102.27,8241.0,8942.0
688701.SH,20210827,20210930,略增,13.31,40.67,1450.0,1800.0
002411.SZ,20210827,20210930,预增,4207.51,4599.1,55000.0,60000.0
002241.SZ,20210827,20210930,预增,59.38,71.64,321374.0,346086.0
688211.SH,20210827,20210930,预增,27.07,60.13,9840.0,12400.0
688062.SH,20210827,20210930,续亏,-22.1028,-0.2987,-56000.0,-46000.0
688165.SH,20210828,20210930,续亏,,,,
002409.SZ,20210828,20210930,略增,11.89,17.7,38500.0,40500.0
002574.SZ,20210828,20210930,预增,408.64,646.01,15000.0,22000.0
300459.SZ,20210828,20210930,续盈,-3.36,6.3,60000.0,66000.0
688165.SH,20210828,20211231,续亏,,,,
688697.SH,20210830,20210930,略增,21.75,26.06,11300.0,11700.0
301063.SZ,20210830,20210930,略减,-7.77,-7.77,7300.0,7300.0
002724.SZ,20210830,20210930,略增,30.0,50.0,19100.0,22039.0
688272.SH,20210831,20210930,续盈,-4.78,7.13,4000.0,4500.0
002099.SZ,20210831,20210930,预减,-80.66,-75.13,7000.0,9000.0
301065.SZ,20210831,20210930,略减,-19.98,-19.98,5310.0,5310.0
001216.SZ,20210831,20210930,续盈,-1.53,22.59,7749.0,9647.0
002616.SZ,20210831,20210930,预减,-90.0,-65.0,2629.0,9202.0
002555.SZ,20210831,20210930,略减,-29.21,-24.79,160000.0,170000.0
688280.SH,20210831,20210930,续亏,-2.06,5.23,-28000.0,-26000.0
688234.SH,20210831,20210630,预增,308.34,326.09,4600.0,4800.0
688349.SH,20210831,20210930,预增,38.51,69.29,94000.0,114900.0
301066.SZ,20210901,20210930,略增,4.97,13.72,4800.0,5200.0
688236.SH,20210901,20210930,略增,24.95,41.23,20631.0,23317.0
688230.SH,20210901,20210930,预增,69.56,88.61,8900.0,9900.0
002816.SZ,20210902,20210930,扭亏,302.5681,392.5984,1800.0,2600.0
301067.SZ,20210902,20210930,略减,-15.0,0.0,3889.0,4575.0
688192.SH,20210902,20210930,续亏,-7.2517,1.4502,-49300.0,-45300.0
301068.SZ,20210903,20210930,续盈,,,,
688772.SH,20210906,20210930,略增,41.14,47.77,81200.0,85100.0
301069.SZ,20210906,20210930,略增,1.11,1.11,14243.0,14243.0
300639.SZ,20210907,20210930,预增,123.2,145.16,61000.0,67000.0
002042.SZ,20210907,20210930,扭亏,276.4452,296.9621,43000.0,48000.0
001213.SZ,20210907,20210930,略减,,,,
301070.SZ,20210907,20210930,略增,8.03,17.03,6000.0,6500.0
301071.SZ,20210907,20210930,预增,268.75,291.8,16000.0,17000.0
301072.SZ,20210908,20210930,略增,7.01,15.93,3600.0,3900.0
301073.SZ,20210908,20210930,预增,,,,
688255.SH,20210908,20210930,略减,-14.2,-5.09,4520.0,5000.0
001217.SZ,20210908,20210930,预增,190.84,190.84,27255.0,27255.0
688045.SH,20210909,20210630,预增,396.92,507.35,9000.0,11000.0
688775.SH,20210909,20210930,预增,92.29,130.08,17300.0,20700.0
301061.SZ,20210910,20210930,略增,29.4919,45.6784,20000.0,22500.0
688114.SH,20210910,20210930,预增,222.2958,257.3674,53300.0,59100.0
301075.SZ,20210913,20210930,略减,-22.55,-9.36,4700.0,5500.0
002585.SZ,20210914,20210930,预增,110.0,115.0,94600.0,96800.0
002922.SZ,20210914,20210930,预增,458.79,484.03,17717.0,18517.0
001218.SZ,20210914,20210930,略减,-18.09,-8.26,12500.0,14000.0
605567.SH,20210914,20210930,略减,-48.42,-45.3,6600.0,7000.0
605138.SH,20210914,20210930,略增,16.02,32.6,21000.0,24000.0
688739.SH,20210914,20210930,略增,0.5,8.0,83502.0,89734.0
688206.SH,20210914,20210930,略减,-30.0,-23.0,1100.0,1200.0
688162.SH,20210914,20210930,预增,122.42,161.1,11500.0,13500.0
002759.SZ,20210915,20210930,扭亏,1105.6522,1151.3637,44000.0,46000.0
301076.SZ,20210915,20210930,略减,-9.5,-4.28,5200.0,5500.0
301077.SZ,20210915,20210930,略增,10.42,18.2,7100.0,7600.0
301078.SZ,20210916,20210930,续盈,-15.03,4.28,22000.0,27000.0
688248.SH,20210916,20210930,预增,158.9,224.9,5100.0,6400.0
688722.SH,20210917,20210930,续盈,-6.53,1.75,3950.0,4300.0
301079.SZ,20210917,20210930,略增,10.1,21.5,3914.0,4319.0
002472.SZ,20210922,20210930,预增,1313.03,1448.9,20800.0,22800.0
001219.SZ,20210922,20210930,略减,-16.65,-11.37,5053.0,5374.0
000818.SZ,20210923,20210930,预增,225.91,281.15,59000.0,69000.0
002145.SZ,20210923,20210930,预增,170.0,220.0,96126.0,113927.0
002326.SZ,20210923,20210930,预增,55.51,76.81,35332.0,40169.0
688285.SH,20210923,20210930,略减,-3.08,-3.08,12742.0,12742.0
301080.SZ,20210924,20210930,预增,54.3,92.87,12000.0,15000.0
605555.SH,20210924,20210930,略增,8.82,19.19,21000.0,23000.0
605566.SH,20210924,20210930,略增,0.9,6.02,13800.0,14500.0
301081.SZ,20210924,20210930,续盈,-10.75,3.67,6113.0,7100.0
301082.SZ,20210924,20210930,略增,15.93,43.21,6182.0,7637.0
301083.SZ,20210924,20210930,略增,8.72,13.15,4900.0,5100.0
688223.SH,20210924,20210930,略减,-17.1513,-13.1746,62500.0,65500.0
688175.SH,20210924,20210930,预增,59.25,194.91,2700.0,5000.0
603990.SH,20210925,20210930,预增,522.27,691.99,1100.0,1400.0
000988.SZ,20210927,20210930,预增,54.07,66.4,75000.0,81000.0
600256.SH,20210927,20210930,预增,278.0,285.0,268000.0,273000.0
301085.SZ,20210927,20210930,略减,-13.28,-7.09,7010.0,7510.0
601868.SH,20210927,20211231,不确定,,,,
002564.SZ,20210928,20210930,续亏,77.343,84.8953,-13800.0,-9200.0
002136.SZ,20210928,20210930,预增,140.0,180.0,12251.0,14293.0
002876.SZ,20210928,20210930,预增,418.94,438.07,27133.0,28133.0
002549.SZ,20210928,20210930,预增,70.0,105.0,10184.0,12281.0
603067.SH,20210928,20210930,预增,85.0,95.0,23443.0,24710.0
002430.SZ,20210928,20210930,预增,44.01,70.33,93000.0,110000.0
300503.SZ,20210928,20210930,预增,83.24,105.45,16500.0,18500.0
301088.SZ,20210928,20210930,预增,32.0,52.0,11186.0,12820.0
301086.SZ,20210928,20210930,略增,27.0,37.0,9850.0,10500.0
301087.SZ,20210928,20210930,略减,-6.5,-6.5,30982.0,30982.0
002119.SZ,20210928,20210930,预增,53.58,81.5,11000.0,13000.0
002088.SZ,20210929,20210930,预增,70.0,90.0,37764.0,42207.0
002048.SZ,20210929,20210930,预增,53.35,60.37,93250.0,97522.0
002135.SZ,20210929,20210930,预增,60.0,90.0,49112.0,58320.0
002915.SZ,20210929,20210930,预增,81.57,89.82,13200.0,13800.0
300512.SZ,20210929,20210930,预增,171.65,194.29,12000.0,13000.0
002833.SZ,20210929,20210930,预增,62.43,74.62,40000.0,43000.0
000898.SZ,20210929,20210930,预增,466.04,466.04,750000.0,750000.0
002444.SZ,20210929,20210930,略增,3.0,10.0,112780.0,120445.0
301091.SZ,20210929,20210930,预增,21.99,52.49,5600.0,7000.0
301089.SZ,20210929,20210930,略减,-13.98,-9.57,7300.0,7674.0
301090.SZ,20210929,20210930,续盈,-13.2,0.97,49000.0,57000.0
300305.SZ,20210930,20210930,预增,110.0,130.0,18584.0,20354.0
688690.SH,20210930,20210930,预增,173.33,198.64,10800.0,11800.0
000859.SZ,20210930,20210930,预增,289.0,289.0,22050.0,22050.0
002118.SZ,20210930,20210930,续亏,-26.5581,-10.2864,-35000.0,-30500.0
300930.SZ,20210930,20210930,预增,51.86,63.37,6600.0,7100.0
002101.SZ,20210930,20210930,预增,133.66,154.92,18118.0,19767.0
300641.SZ,20210930,20210930,预增,196.24,235.74,7500.0,8500.0
300146.SZ,20210930,20210930,略增,0.0,20.0,146682.0,176018.0
301092.SZ,20210930,20210930,略增,3.32,7.57,7300.0,7600.0
301093.SZ,20210930,20210930,预增,217.96,288.62,16609.0,20300.0
002772.SZ,20210930,20210930,首亏,-145.58,-137.29,-5500.0,-4500.0
688225.SH,20210930,20210930,预减,-51.85,-44.85,5500.0,6300.0
688045.SH,20210930,20210930,预增,319.63,543.43,15000.0,23000.0
000833.SZ,20211008,20210930,扭亏,534.3827,704.3586,23000.0,32000.0
002264.SZ,20211008,20210930,预减,-69.99,-63.33,4500.0,5500.0
002407.SZ,20211008,20210930,预增,5173.71,5320.61,71800.0,73800.0
002274.SZ,20211008,20210930,预增,5441.0,5639.0,140000.0,145000.0
002812.SZ,20211008,20210930,预增,164.18,178.17,170000.0,179000.0
002674.SZ,20211008,20210930,预增,280.0,310.0,17272.0,18636.0
002109.SZ,20211008,20210930,预增,434.61,457.36,47000.0,49000.0
300373.SZ,20211008,20210930,预增,105.0,120.0,53793.0,57729.0
300398.SZ,20211008,20210930,预增,40.0,60.0,23766.0,27161.0
300110.SZ,20211008,20210930,预增,94.09,131.06,10500.0,12500.0
300418.SZ,20211008,20210930,预减,-57.78,-45.23,185000.0,240000.0
300861.SZ,20211008,20210930,预增,69.35,73.97,55000.0,56500.0
002371.SZ,20211008,20210930,预增,82.3,117.21,59536.0,70937.0
002058.SZ,20211008,20210930,扭亏,365.1,497.6,400.0,600.0
000725.SZ,20211008,20210930,预增,702.0,710.0,1986202.0,2006202.0
000959.SZ,20211008,20210930,预增,380.0,414.0,564000.0,604000.0
000626.SZ,20211008,20210930,扭亏,406.2265,444.5049,16000.0,18000.0
300371.SZ,20211009,20210930,略增,5.0,15.0,8453.0,9258.0
002075.SZ,20211009,20210930,预增,81.48,97.64,78600.0,85600.0
002255.SZ,20211009,20210930,预减,-60.0,-55.0,26671.0,30005.0
600063.SH,20211009,20210930,预增,92.46,106.21,70000.0,75000.0
601958.SH,20211009,20210930,预增,235.0,278.0,38500.0,43500.0
000822.SZ,20211009,20210930,扭亏,467.6183,504.3802,40000.0,44000.0
600338.SH,20211009,20210930,预增,723.92,792.58,60000.0,65000.0
601003.SH,20211009,20210930,预增,72.8,98.49,214400.0,246300.0
600596.SH,20211009,20210930,预增,719.0,740.0,158000.0,162000.0
603916.SH,20211009,20210930,略增,15.0,25.0,34755.0,37777.0
605006.SH,20211009,20210930,预增,361.07,409.61,42548.0,47026.0
002633.SZ,20211009,20210930,扭亏,142.16,153.4,300.0,380.0
002881.SZ,20211009,20210930,预增,513.18,553.77,7554.0,8054.0
000151.SZ,20211009,20210930,首亏,-528.4104,-460.7666,-3800.0,-3200.0
002245.SZ,20211009,20210930,预增,182.78,194.15,49708.0,51708.0
000408.SZ,20211009,20210930,预增,1673.93,1784.81,80000.0,85000.0
002601.SZ,20211009,20210930,预增,80.0,130.0,350952.0,448439.0
300440.SZ,20211009,20210930,略减,-30.0,-20.0,5593.0,6392.0
600746.SH,20211009,20210930,预增,3901.44,3995.37,213000.0,218000.0
002536.SZ,20211009,20210930,预增,90.0,120.0,15576.0,18035.0
600438.SH,20211009,20210930,预增,74.0,80.0,579957.0,599957.0
688135.SH,20211009,20210930,预增,152.0,168.0,7700.0,8200.0
601919.SH,20211009,20210930,预增,1650.92,1650.92,6758800.0,6758800.0
002204.SZ,20211009,20210930,预增,152.14,196.63,8500.0,10000.0
003021.SZ,20211009,20210930,略减,-30.0,-20.0,12541.0,14333.0
002986.SZ,20211009,20210930,预增,191.69,267.79,11500.0,14500.0
002110.SZ,20211009,20210930,预增,67.32,67.32,330300.0,330300.0
000060.SZ,20211009,20210930,预增,53.42,69.41,96000.0,106000.0
002527.SZ,20211009,20210930,预增,60.0,75.0,12244.0,13391.0
002592.SZ,20211009,20210930,扭亏,4027.0,4216.0,20807.0,21807.0
600487.SH,20211009,20210930,预增,40.0,60.0,122342.0,139819.0
601615.SH,20211011,20210930,预增,98.33,119.77,185000.0,205000.0
003022.SZ,20211011,20210930,预增,92.73,95.1,81500.0,82500.0
002080.SZ,20211011,20210930,预增,50.0,100.0,229117.0,305490.0
002079.SZ,20211011,20210930,预增,140.0,177.0,17839.0,20655.0
002066.SZ,20211011,20210930,预增,202.62,202.62,3507.0,3507.0
002051.SZ,20211011,20210930,预增,63.52,86.88,21000.0,24000.0
002043.SZ,20211011,20210930,预增,159.0,185.0,50000.0,55000.0
000683.SZ,20211011,20210930,扭亏,3938.6802,4127.7778,203000.0,213000.0
002985.SZ,20211011,20210930,预增,70.0,100.0,29488.0,34691.0
002408.SZ,20211011,20210930,预增,150.0,190.0,196734.0,228211.0
002386.SZ,20211011,20210930,预增,3028.3,3158.65,48000.0,50000.0
000557.SZ,20211011,20210930,略增,40.4997,40.4997,19578.0,19578.0
000520.SZ,20211011,20210930,预增,406.77,498.91,5500.0,6500.0
300748.SZ,20211011,20210930,预增,120.0,140.0,33586.0,36640.0
300721.SZ,20211011,20210930,扭亏,1854.3544,2163.9463,8500.0,10000.0
300655.SZ,20211011,20210930,预增,143.27,175.71,15000.0,17000.0
300623.SZ,20211011,20210930,预增,90.0,110.0,36802.0,40676.0
300505.SZ,20211011,20210930,预增,80.0,100.0,9026.0,10029.0
002738.SZ,20211011,20210930,预增,183.5,203.4,28500.0,30500.0
300887.SZ,20211011,20210930,预增,75.0,80.0,9118.0,9379.0
300782.SZ,20211011,20210930,预增,105.0,115.0,147090.0,154265.0
000037.SZ,20211011,20210930,首亏,-135.1205,-135.1205,-4500.0,-4500.0
002167.SZ,20211011,20210930,扭亏,338.98,382.83,10900.0,12900.0
002180.SZ,20211011,20210930,预增,51.8,75.9,63000.0,73000.0
000403.SZ,20211011,20210930,预增,180.0,210.0,29054.0,32167.0
300507.SZ,20211011,20210930,略增,0.0,30.0,6899.0,8969.0
301002.SZ,20211011,20210930,预增,51.11,68.79,9400.0,10500.0
300680.SZ,20211011,20210930,预增,123.74,150.46,6700.0,7500.0
002266.SZ,20211011,20210930,预增,123.43,143.0,175800.0,191200.0
300627.SZ,20211011,20210930,预增,59.75,63.4,17500.0,17900.0
300363.SZ,20211011,20210930,预增,45.0,55.0,34656.0,37046.0
300162.SZ,20211011,20210930,预增,6478.95,8083.57,4100.0,5100.0
300171.SZ,20211011,20210930,预增,80.0,95.0,51873.0,56196.0
300007.SZ,20211011,20210930,略增,15.0,25.0,20175.0,21929.0
001288.SZ,20211012,20210930,略增,8.86,20.32,4560.0,5040.0
002978.SZ,20211012,20210930,预增,124.0,130.0,117000.0,120000.0
002913.SZ,20211012,20210930,预增,59.16,72.42,36000.0,39000.0
605358.SH,20211012,20210930,预增,184.48,214.42,37227.0,41145.0
