ic_1d_mean,ic_1d_std,ic_5d_mean,ic_5d_std,ic_10d_mean,ic_10d_std,ic_20d_mean,ic_20d_std,ic_ir_20d,n_months,abs_ic_20d,factor_name
-0.04623792071888169,0.12261264610830831,-0.04622614322922453,0.1316859396803689,-0.041767165556838515,0.12205500215922897,-0.043132201315933545,0.10885418079825152,-0.396238352989655,59,0.043132201315933545,SUMD10
0.04624819631822668,0.12259599138759758,0.04621508807245779,0.1316919796971814,0.04174978406650592,0.12206228677688538,0.04310862491123742,0.10885612241974271,0.39601470227477986,59,0.04310862491123742,SUMN10
-0.013613717644354964,0.11124018663219427,-0.030637455564522895,0.1707413885114861,-0.03659730475229907,0.12824579731023786,-0.04224696378263274,0.12910564138034408,-0.32722786805145354,59,0.04224696378263274,HIGH0
0.048052322266116415,0.0953620437963466,0.04800516493285638,0.09674474970634538,0.038625255342879125,0.0831596864467073,0.04220181460031836,0.07825877439431421,0.5392598456390497,58,0.04220181460031836,VSUMN20
-0.048052322266116415,0.0953620437963466,-0.04800516493285638,0.09674474970634538,-0.038625255342879125,0.0831596864467073,-0.04220181460031836,0.07825877439431421,-0.5392598456390497,58,0.04220181460031836,VSUMD20
-0.048052322266116415,0.0953620437963466,-0.04800516493285638,0.09674474970634538,-0.038625255342879125,0.0831596864467073,-0.04220181460031836,0.07825877439431421,-0.5392598456390497,58,0.04220181460031836,VSUMP20
-0.05281546264449311,0.13776910025089797,-0.04911550240544008,0.1437927936821216,-0.043972861296772026,0.1252302484443523,-0.04142590868719928,0.1222670711652319,-0.33881492614538405,58,0.04142590868719928,RSV30
0.045781528058542645,0.15845938295765355,0.053842903195722235,0.15412434739645453,0.038870689154500926,0.1210393323341859,0.04123373320638332,0.1294419671773498,0.3185499579867324,59,0.04123373320638332,MA5
0.0359403199210251,0.1643767325993603,0.039146402943356175,0.16498721868074215,0.03484126111928172,0.13535344000372315,0.04076432172328818,0.11964357169082232,0.34071468401402155,59,0.04076432172328818,QTLU20
-0.04600652018112345,0.13579718659758647,-0.04289218634987455,0.13364439301120268,-0.0348033480276116,0.11432317129467517,-0.04054659983332372,0.11198632647311972,-0.36206741581700264,59,0.04054659983332372,RSV20
-0.010510353584665408,0.07511103795112185,-0.024085096945702215,0.07582247798500319,-0.02302936007009248,0.0692278841909749,-0.03982022556644966,0.06813319635836844,-0.5844467556815908,59,0.03982022556644966,CORR5
0.05763768182985914,0.09390480753542867,0.05178971789671068,0.0972624895268191,0.03894047285194942,0.07548883019418591,0.03689317234613724,0.07128941107671298,0.5175126542414523,59,0.03689317234613724,VMA20
0.009900390627809355,0.1248629394604265,-0.026403418844451954,0.17016909440848357,-0.02876233310572928,0.13303689501662436,-0.03673174637848814,0.13723446770698966,-0.2676568575807552,59,0.03673174637848814,MAX5
